mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	mean_train_score	std_train_score
0.0034728050231933594	7.696256120833356e-05	0.021625359853108723	0.0007228417856752156	ball_tree	10	20	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}	0.9956862942370925	0.9961200883016667	0.9966884900565663	0.9961649575317751	0.00041037304248743583	182	1.0	1.0	1.0	1.0	0.0
0.003328243891398112	3.332425037019743e-05	0.024609486262003582	0.0005606678508992402	ball_tree	10	20	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}	0.9803922402251366	0.9793957694766386	0.9833132148831456	0.9810337415283069	0.0016623753225866412	249	0.9846761842503315	0.9835757716004059	0.9843459536797647	0.9841993031768341	0.0004610544273991035
0.0042781829833984375	0.00042829193073546865	0.02376071612040202	0.0021418032973286177	ball_tree	10	20	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}	0.9956847171862047	0.9961204003687585	0.9966876509081207	0.9961642561543612	0.0004106186471551048	185	1.0	1.0	1.0	1.0	0.0
0.0029354095458984375	3.0757536837239434e-05	0.01400915781656901	0.000559026997508319	ball_tree	50	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9992463889617836	0.9992536882919987	0.9991285433530167	0.9992095402022664	5.73508921562279e-05	41	1.0	1.0	1.0	1.0	0.0
0.0032971700032552085	0.00044547924369012275	0.014720996220906576	0.0007941904153087384	ball_tree	50	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9992463889617836	0.9992536882919987	0.9991285433530167	0.9992095402022664	5.73508921562279e-05	41	1.0	1.0	1.0	1.0	0.0
0.003335873285929362	0.0008824387136777856	0.012578169504801432	0.0021946985243027706	ball_tree	50	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9992463889617836	0.9992536882919987	0.9991285433530167	0.9992095402022664	5.73508921562279e-05	41	1.0	1.0	1.0	1.0	0.0
0.002673625946044922	9.618783770868918e-05	0.011551777521769205	0.0004992746280327808	ball_tree	50	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9992463889617836	0.9992536882919987	0.9991285433530167	0.9992095402022664	5.73508921562279e-05	41	1.0	1.0	1.0	1.0	0.0
0.0030198891957600913	0.0002607139836869073	0.018454313278198242	0.0009706232261015566	ball_tree	50	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9976681854714508	0.9977433418179251	0.9980256360871311	0.9978123877921691	0.00015387927211948756	156	0.9989658665864374	0.9989647835228751	0.999087911909212	0.9990061873395081	5.7789688968573326e-05
0.0028563340504964194	5.299916251292467e-05	0.017951011657714844	0.0005967141544105541	ball_tree	50	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9990014288714845	0.9991008413353187	0.9990005018366193	0.9990342573478075	4.708351015719402e-05	89	1.0	1.0	1.0	1.0	0.0
0.002725521723429362	5.768262573313904e-05	0.015565633773803711	0.00021822998377007394	ball_tree	50	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9976678382261396	0.9977579997366314	0.9980257953925027	0.9978172111184245	0.0001520149642591579	146	0.9989660676954631	0.9989697706157294	0.9990879027167665	0.9990079136759863	5.65809914389391e-05
0.0029729207356770835	0.0002822049131884786	0.01658344268798828	0.0005664498641373906	ball_tree	50	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9990012557379322	0.999106767051422	0.9990006328565177	0.9990362185486239	4.988597284871965e-05	81	1.0	1.0	1.0	1.0	0.0
0.0028460820515950522	7.959999405918481e-05	0.023346344629923504	0.00015388281207507032	ball_tree	50	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9935589265306931	0.9929833794261256	0.994623157049781	0.9937218210021999	0.0006792734453791321	203	0.9960594945802355	0.9955818123365504	0.9959150414998601	0.9958521161388819	0.00020002463560549275
0.0029528141021728516	0.00013956361919374637	0.022731622060139973	0.0009212656858282783	ball_tree	50	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9979385771061018	0.998175367514165	0.9982346401598363	0.998116194926701	0.00012790459798104904	106	1.0	1.0	1.0	1.0	0.0
0.002794345219930013	0.00010592053774795501	0.019925276438395183	0.0008514070966625612	ball_tree	50	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9935583215904946	0.992976866696147	0.9946081008890707	0.9937144297252375	0.0006750350906140559	218	0.9960485261374487	0.9955943067512723	0.9959160295817711	0.9958529541568306	0.00019072265136960208
0.0028062661488850913	6.0773930395941316e-05	0.020575761795043945	0.0007117540420522167	ball_tree	50	10	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}	0.9979383803832237	0.998173030090481	0.9982332285467184	0.9981148796734743	0.0001272005323038643	111	1.0	1.0	1.0	1.0	0.0
0.0030493736267089844	0.000348298128840695	0.03252275784810384	0.0020695439516810175	ball_tree	50	20	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}	0.9804006959922985	0.9794016487546512	0.9833168484546131	0.9810397310671876	0.0016610180699095996	241	0.9847088359904926	0.9835739296218025	0.9843510114729118	0.9842112590284023	0.0004737447806102436
0.002871274948120117	5.7761298692258174e-05	0.030475457509358723	0.0010115281543487335	ball_tree	50	20	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}	0.9956890151157929	0.9961195633063515	0.99668790976783	0.9961654960633247	0.00040908841349960386	178	1.0	1.0	1.0	1.0	0.0
0.002803246180216471	5.071887921669665e-05	0.028826395670572918	0.0003449877203633324	ball_tree	50	20	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}	0.9804069522093402	0.9793979704053859	0.9833121804732117	0.981039034362646	0.0016592982452757737	242	0.984708431754769	0.9835786891388241	0.9843559951792205	0.9842143720242712	0.00047196216874084815
0.002779881159464518	4.82153397293334e-05	0.02782607078552246	0.0009340737885775073	ball_tree	50	20	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}	0.995690731712669	0.9961190719980308	0.9966878412188791	0.996165881643193	0.00040841171955418	174	1.0	1.0	1.0	1.0	0.0
0.002894798914591471	0.00039101545070268804	0.021230220794677734	0.00039525749871780716	ball_tree	100	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9992463886309342	0.9992539965844928	0.9991284431216603	0.9992096094456958	5.7477238146419575e-05	29	1.0	1.0	1.0	1.0	0.0
0.002530813217163086	6.0622426640654476e-05	0.02153786023457845	0.00035926430319075433	ball_tree	100	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9992463886309342	0.9992539965844928	0.9991284431216603	0.9992096094456958	5.7477238146419575e-05	29	1.0	1.0	1.0	1.0	0.0
0.0025037129720052085	5.841120028499908e-06	0.01609524091084798	0.00035992969499990007	ball_tree	100	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9992463886309342	0.9992539965844928	0.9991284431216603	0.9992096094456958	5.7477238146419575e-05	29	1.0	1.0	1.0	1.0	0.0
0.0025401910146077475	4.843686619011674e-05	0.01657255490620931	0.001222657668772747	ball_tree	100	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9992463886309342	0.9992539965844928	0.9991284431216603	0.9992096094456958	5.7477238146419575e-05	29	1.0	1.0	1.0	1.0	0.0
0.002555290857950846	5.953859272149447e-05	0.02720808982849121	0.0010436102933466707	ball_tree	100	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9976756439677066	0.997768020709421	0.9980369441623749	0.9978268696131675	0.00015325763226444367	135	0.9989654081869657	0.9989680044338428	0.9990895750092157	0.9990076625433414	5.793055712758257e-05
0.0027614434560139975	0.00022243591676687584	0.026181379954020183	0.0005615863243473633	ball_tree	100	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9990047242847528	0.999108750133523	0.9990039993193209	0.9990391579125323	4.921002140848068e-05	71	1.0	1.0	1.0	1.0	0.0
0.002453962961832682	3.220288915539824e-05	0.021135727564493816	0.00034516161809579907	ball_tree	100	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9976686320394236	0.9977529982855765	0.9980393039633829	0.9978203114294609	0.00015863524893633795	143	0.9989665387458883	0.9989631602791664	0.9990896016673525	0.9990064335641358	5.882490149505502e-05
0.0027957757314046225	0.0004872683303273024	0.020955006281534832	0.0003514611363064056	ball_tree	100	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.999003664670408	0.9991020764622469	0.9990047557289249	0.9990368322871933	4.613674880897932e-05	78	1.0	1.0	1.0	1.0	0.0
0.0037391980489095054	0.00037835680562285195	0.034941673278808594	0.005769465479177417	ball_tree	100	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9935386415509597	0.9930092469022214	0.9946087413096235	0.9937188765876015	0.0006653115015552952	211	0.9960483419897932	0.9955833640016682	0.9959097415259028	0.9958471491724548	0.00019491790475788834
0.002523501714070638	5.8763072972868335e-05	0.031318982442220054	0.0003149685596862518	ball_tree	100	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9979295168089104	0.9981764663916713	0.9982322177331084	0.9981127336445633	0.00013153797846510973	123	1.0	1.0	1.0	1.0	0.0
0.002751429875691732	0.0004149298630410898	0.02516770362854004	0.00042248543616744716	ball_tree	100	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9935419356271428	0.9930097719756247	0.9946110184579868	0.993720908686918	0.0006658433706777675	207	0.9960467639228285	0.9955924928678822	0.9959200865877955	0.9958531144595021	0.00019140619515683902
0.002555688222249349	0.00014946092047577733	0.025851090749104817	0.00027672050326388217	ball_tree	100	10	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}	0.9979301802369103	0.9981764929891234	0.9982325434461701	0.998113072224068	0.00013133296783021168	120	1.0	1.0	1.0	1.0	0.0
0.0026830037434895835	0.00016327481919416737	0.039992968241373696	0.0010418902151518362	ball_tree	100	20	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}	0.9804174911695873	0.9793954695488118	0.9833208148315006	0.9810445918499666	0.001662733761927581	237	0.9846820499586169	0.9835823635462282	0.9843384480769932	0.9842009538606128	0.00045935175051487755
0.0030466715494791665	0.0007739692927624552	0.04083561897277832	0.0016606669338628825	ball_tree	100	20	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}	0.9956904096516123	0.9961179782713446	0.9966885011317834	0.9961656296849135	0.0004088599137511471	175	1.0	1.0	1.0	1.0	0.0
0.0024634202321370444	9.61819935672305e-05	0.0360711415608724	0.0010119120846683862	ball_tree	100	20	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}	0.9804008872379804	0.9793800896119228	0.9833467227652081	0.9810425665383704	0.0016817369763823082	238	0.9846893804079496	0.9835889124533699	0.9843504698248943	0.9842095875620712	0.00046017626242403386
0.0024604002634684243	1.560058511147143e-05	0.03533180554707845	0.0005591233166968634	ball_tree	100	20	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 100, 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}	0.9956895953642063	0.9961162426562219	0.9966925893575593	0.9961661424593292	0.0004109880212675856	173	1.0	1.0	1.0	1.0	0.0
0.0049733320871988935	0.00034222661495608795	0.011881430943806967	0.0005354645740774496	kd_tree	1	1	1	uniform	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9992425495640662	0.9992185868043166	0.9991335444489466	0.9991982269391099	4.677194218750778e-05	57	1.0	1.0	1.0	1.0	0.0
0.005095243453979492	0.0005395124291189856	0.011735836664835611	0.0008205921936918856	kd_tree	1	1	1	distance	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9992425495640662	0.9992185868043166	0.9991335444489466	0.9991982269391099	4.677194218750778e-05	57	1.0	1.0	1.0	1.0	0.0
0.004995981852213542	0.0003392791787661185	0.011793216069539389	0.0005385090356163309	kd_tree	1	1	2	uniform	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9992425495640662	0.9992185868043166	0.9991335444489466	0.9991982269391099	4.677194218750778e-05	57	1.0	1.0	1.0	1.0	0.0
0.004870812098185222	0.0003756557074755532	0.01207590103149414	0.00020908108651030195	kd_tree	1	1	2	distance	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9992425495640662	0.9992185868043166	0.9991335444489466	0.9991982269391099	4.677194218750778e-05	57	1.0	1.0	1.0	1.0	0.0
0.0048189957936604815	0.00032415063221100874	0.016284624735514324	0.00044880659303717546	kd_tree	1	5	1	uniform	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.997672737390245	0.997737919662278	0.9980299482438367	0.9978135350987866	0.00015532368173103105	150	0.9989685659926095	0.9989743714330943	0.9990858723308687	0.9990096032521908	5.3982435764351645e-05
0.006430864334106445	0.0012818331100328021	0.023187557856241863	0.004896343464429669	kd_tree	1	5	1	distance	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9990050331926298	0.9990976653850672	0.9989997917754003	0.9990341634510324	4.495360447734087e-05	91	1.0	1.0	1.0	1.0	0.0
0.005548159281412761	0.0012482106571393304	0.020108938217163086	0.003934305300877855	kd_tree	1	5	2	uniform	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9976727352965874	0.997748730150806	0.9980299482438367	0.9978171378970767	0.000153644583878977	147	0.9989685530424017	0.9989734799995241	0.9990858479857472	0.9990092936758911	5.41694286154522e-05
0.005001544952392578	0.00047226445801989156	0.01674175262451172	0.0006895725626212777	kd_tree	1	5	2	distance	{'algorithm': 'kd_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9990050425920869	0.999098251350715	0.9989997917754003	0.9990343619060674	4.52274888535675e-05	87	1.0	1.0	1.0	1.0	0.0
